"","BNF_CODE","TOTAL_QUANTITY","POSTCODE","YEAR_MONTH","UNIDENTIFIED","PRACTICE_NAME","BNF_CHAPTER_PLUS_CODE","ACTUAL_COST","QUANTITY","REGIONAL_OFFICE_CODE","ITEMS","ADDRESS_4","AREA_TEAM_CODE","ADDRESS_2","ADDRESS_3","BNF_CHEMICAL_SUBSTANCE","ADQUSAGE","PCO_CODE","REGIONAL_OFFICE_NAME","NIC","CHEMICAL_SUBSTANCE_BNF_DESCR","PRACTICE_CODE","PCO_NAME","AREA_TEAM_NAME","BNF_DESCRIPTION","ADDRESS_1","STP_NAME","STP_CODE","ICB_NAME","ICB_CODE"
"813","0404000W0AAAAAA",60,"DN33 3JF",202110,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",664.26237,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"814","0404000W0AAAAAA",60,"CB22 3HU",202110,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",597.76237,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"815","0404000W0AAAAAA",60,"TS12 2FF",202110,FALSE,"BROTTON SURGERY","04: Central Nervous System",577.76237,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","BROTTON SURGERY","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"816","0404000W0AAAAAA",28,"CV5 9JE",202110,FALSE,"ALLESLEY PARK MEDICAL CTR","04: Central Nervous System",269.72595,28,"Y60",1,NA,NA,"2 WHITAKER ROAD","COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",289.33,"Pitolisant hydrochloride","M86004","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","ALLESLEY PARK MEDICAL CTR","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"817","0404000W0AAAAAA",90,"LE10 2SE",202110,FALSE,"THE BURBAGE SURGERY","04: Central Nervous System",866.63736,90,"Y60",1,"LEICESTERSHIRE",NA,"TILTON ROAD, BURBAGE","NR.HINCKLEY","0404000W0",0,"04V00","MIDLANDS",930,"Pitolisant hydrochloride","C82054","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","THE BURBAGE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"818","0404000W0AAAAAA",60,"HX3 8AF",202110,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",577.76237,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"819","0404000W0AAAAAA",30,"DN31 1QZ",202110,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",288.88739,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"820","0404000W0AAAAAA",60,"HU17 5NL",202110,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",577.76237,60,"Y63",1,"BEVERLEY",NA,"29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81034","EAST RIDING OF YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC","HUMBER, COAST & VALE STP","QOQ",NA,NA
"821","0404000W0AAAAAA",30,"CV34 5GJ",202110,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",288.88739,30,"Y60",1,NA,NA,"PORTOBELLO WAY","WARWICK","0404000W0",0,"B2M3M","MIDLANDS",310,"Pitolisant hydrochloride","M84010","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"822","0404000W0AAABAB",56,"-",202110,TRUE,"UNIDENTIFIED DOCTORS","04: Central Nervous System",539.34882,56,"-",1,"-",NA,"-","-","0404000W0",0,"-","UNIDENTIFIED",578.67,"Pitolisant hydrochloride","-","UNIDENTIFIED",NA,"Pitolisant 4.5mg tablets","-","UNIDENTIFIED","-",NA,NA
"823","0404000W0AAAAAA",60,"BD22 8DH",202110,FALSE,"HAWORTH MEDICAL PRACTICE","04: Central Nervous System",577.76237,60,"Y63",1,NA,NA,"HEATHCLIFFE MEWS, HAWORTH","KEIGHLEY","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B83027","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","HAWORTH MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"824","0404000W0BBAAAA",60,"LE8 4NS",202110,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",577.77477,30,"Y60",2,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"825","0404000W0AAAAAA",60,"LE2 6UL",202110,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",646.76237,60,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"826","0404000W0AAABAB",30,"LE7 7AZ",202110,FALSE,"DR NW OSBORNE'S PRACTICE","04: Central Nervous System",288.88739,30,"Y60",1,"LEICESTERSHIRE",NA,"21A THE NOOK","ANSTEY","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82032","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 4.5mg tablets","THE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"827","0404000W0AAAAAA",30,"CA16 6QR",202110,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",308.88739,30,"Y63",1,"CUMBRIA",NA,"CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG",NA,"Pitolisant 18mg tablets","THE RIVERSIDE BUILDING","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"828","0404000W0AAAAAA",60,"HP15 7UW",202110,FALSE,"HIGHFIELD SURGERY","04: Central Nervous System",577.76237,60,"Y59",1,"BUCKINGHAMSHIRE",NA,"HIGHFIELD WAY, HAZLEMERE","HIGH WYCOMBE","0404000W0",0,"14Y00","SOUTH EAST",620,"Pitolisant hydrochloride","K82012","BUCKINGHAMSHIRE CCG",NA,"Pitolisant 18mg tablets","HIGHFIELD SURGERY","BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP","QU9",NA,NA
"829","0404000W0AAAAAA",30,"LE9 7PB",202110,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",288.88739,30,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"830","0404000W0AAAAAA",30,"DN31 1QZ",202210,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",289.49654,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NHS HUMBER AND NORTH YORKSHIRE ICB - 03H",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP",NA,NA,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ"
"831","0404000W0AAAAAA",60,"LE2 7HX",202210,FALSE,"DE MONTFORT SURGERY","04: Central Nervous System",578.98069,60,"Y60",1,NA,NA,"STUDENT HC, 100 MILL LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82020","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","DE MONTFORT SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"832","0404000W0AAAAAA",60,"LE19 2DU",202210,FALSE,"THE LIMES MEDICAL CENTRE","04: Central Nervous System",578.98069,60,"Y60",1,"LEICESTERSHIRE",NA,"65 LEICESTER ROAD","NARBOROUGH","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82055","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","THE LIMES MEDICAL CENTRE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"833","0404000W0AAAAAA",60,"LE67 3FA",202210,FALSE,"THE SURGERY","04: Central Nervous System",665.48069,60,"Y60",1,"LEICESTER",NA,"WHITWICK ROAD","COALVILLE","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82045","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","THE SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"834","0404000W0AAAAAA",60,"TS12 2FF",202210,FALSE,"BROTTON SURGERY","04: Central Nervous System",578.98069,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1",NA,"Pitolisant 18mg tablets","BROTTON SURGERY",NA,NA,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM"
"835","0404000W0AAAAAA",14,"BD18 3EG",202210,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",135.20811,14,"Y63",1,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",144.67,"Pitolisant hydrochloride","B83063","NHS WEST YORKSHIRE ICB - 36J",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE",NA,NA,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO"
"836","0404000W0BBAAAA",30,"LE8 4NS",202210,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",289.49654,30,"Y60",1,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",310,"Pitolisant hydrochloride","C82068","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"837","0404000W0AAAAAA",120,"LE2 6UL",202210,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",1244.46137,60,"Y60",2,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",1240,"Pitolisant hydrochloride","C82046","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"838","0404000W0AAABAB",60,"GU21 3LQ",202210,FALSE,"GOLDSWORTH PARK HEALTH CENTRE","04: Central Nervous System",578.98069,60,"Y59",1,"SURREY",NA,"DENTON WAY","WOKING","0404000W0",0,"92A00","SOUTH EAST",620,"Pitolisant hydrochloride","H81024","NHS SURREY HEARTLANDS  ICB - 92A",NA,"Pitolisant 4.5mg tablets","GOLDSWORTH PARK HEALTH CT",NA,NA,"NHS SURREY HEARTLANDS INTEGRATED CARE BO","QXU"
"839","0404000W0AAAAAA",28,"CB22 3HU",202210,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",270.29449,28,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",289.33,"Pitolisant hydrochloride","D81043","NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE",NA,NA,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTE","QUE"
"840","0404000W0AAABAB",120,"CV3 6GQ",202210,FALSE,"PHOENIX FAMILY CARE","04: Central Nervous System",1157.94897,120,"Y60",1,NA,NA,NA,"COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",1240,"Pitolisant hydrochloride","M86007","NHS COVENTRY AND WARWICKSHIRE ICB - B2M3",NA,"Pitolisant 4.5mg tablets","103 LEAMINGTON ROAD",NA,NA,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED","QWU"
"841","0404000W0AAAAAA",60,"LE7 7AZ",202210,FALSE,"DR NW OSBORNE'S PRACTICE","04: Central Nervous System",578.98069,60,"Y60",1,"LEICESTERSHIRE",NA,"21A THE NOOK","ANSTEY","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82032","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","THE SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"842","0404000W0AAAAAA",60,"LE3 1HN",202210,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",578.98069,60,"Y60",1,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82053","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"843","0404000W0AAAAAA",30,"LE67 6JP",202210,FALSE,"IBSTOCK HOUSE SURGERY","04: Central Nervous System",289.49654,30,"Y60",1,"LEICESTERSHIRE",NA,"132 HIGH STREET","IBSTOCK","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82012","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","IBSTOCK HOUSE SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"844","0404000W0AAAAAA",28,"LE1 4SX",202210,FALSE,"INCLUSION HEALTHCARE","04: Central Nervous System",270.41623,14,"Y60",2,NA,NA,"45 EAST BOND STREET","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.34,"Pitolisant hydrochloride","C82670","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","CHARLES BERRY HOUSE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"845","0404000W0BBAAAA",28,"LE3 0QR",202210,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",270.29449,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"846","0404000W0AAABAB",56,"LE7 2EQ",202210,FALSE,"THE COUNTY PRACTICE","04: Central Nervous System",540.48591,56,"Y60",1,NA,NA,"MELTON ROAD,SYSTON","LEICESTER","0404000W0",0,"03W00","MIDLANDS",578.67,"Pitolisant hydrochloride","C82042","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 4.5mg tablets","HEALTH CENTRE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"847","0404000W0AAAAAA",120,"DN33 3JF",202210,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",1195.46137,60,"Y63",2,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",1240,"Pitolisant hydrochloride","B81030","NHS HUMBER AND NORTH YORKSHIRE ICB - 03H",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE",NA,NA,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ"
"848","0404000W0AAAAAA",56,"TS23 2LS",202210,FALSE,"KINGSWAY MEDICAL CENTRE","04: Central Nervous System",540.48591,56,"Y63",1,"CLEVELAND",NA,"KINGSWAY","BILLINGHAM","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","A81057","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1",NA,"Pitolisant 18mg tablets","KINGSWAY MEDICAL CENTRE",NA,NA,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM"
"849","0404000W0AAABAB",30,"HG4 3SE",202210,FALSE,"DR AKESTER & PARTNERS","04: Central Nervous System",309.49654,30,"Y63",1,"NORTH YORKSHIRE",NA,"KIRKBY MALZEARD","RIPON","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B82030","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D",NA,"Pitolisant 4.5mg tablets","THE HOLROYD SURGERY",NA,NA,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ"
"850","0404000W0AAAAAA",60,"LE9 7PB",202210,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",578.98069,60,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82121","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"851","0404000W0AAAAAA",56,"HG2 7SA",202210,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",540.48591,56,"Y63",1,"NORTH YORKSHIRE",NA,NA,"HARROGATE","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","B82014","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D",NA,"Pitolisant 18mg tablets","14 WETHERBY ROAD",NA,NA,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ"
"852","0404000W0AAAAAA",90,"LE10 2SE",202210,FALSE,"THE BURBAGE SURGERY","04: Central Nervous System",868.46483,90,"Y60",1,"LEICESTERSHIRE",NA,"TILTON ROAD, BURBAGE","NR.HINCKLEY","0404000W0",0,"04V00","MIDLANDS",930,"Pitolisant hydrochloride","C82054","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","THE BURBAGE SURGERY",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"853","0404000W0AAAAAA",60,"HU17 5NL",202210,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",598.98069,60,"Y63",1,"BEVERLEY",NA,"29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81034","NHS HUMBER AND NORTH YORKSHIRE ICB - 02Y",NA,"Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC",NA,NA,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ"
"854","0404000W0AAAAAA",28,"LE7 2EQ",202210,FALSE,"THE COUNTY PRACTICE","04: Central Nervous System",270.29449,28,"Y60",1,NA,NA,"MELTON ROAD,SYSTON","LEICESTER","0404000W0",0,"03W00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82042","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","HEALTH CENTRE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"855","0404000W0AAAAAA",120,"CV6 1HS",202210,FALSE,"MOSELEY AVENUE SURGERY","04: Central Nervous System",1157.96137,60,"Y60",2,"WEST MIDLANDS",NA,"COUNDON","COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",1240,"Pitolisant hydrochloride","M86018","NHS COVENTRY AND WARWICKSHIRE ICB - B2M3",NA,"Pitolisant 18mg tablets","109 MOSELEY AVENUE",NA,NA,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED","QWU"
"856","0404000W0AAAAAA",30,"LE6 0GL",202210,FALSE,"GROBY SURGERY","04: Central Nervous System",289.49654,30,"Y60",1,"LEICESTERSHIRE",NA,"GROBY","LEICESTER","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82628","NHS LEICESTER, LEICESTERSHIRE AND RUTLAN",NA,"Pitolisant 18mg tablets","26 ROOKERY LANE",NA,NA,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAN","QK1"
"857","0404000W0AAAAAA",120,"CB22 3HU",201909,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",1151.34809,60,"Y55",2,NA,"Q56","LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",1240,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE",NA,NA,NA,NA
"858","0404000W0AAAAAA",30,"PE29 3EZ",201909,FALSE,"THE HICKS GROUP PRACTICE","04: Central Nervous System",287.84322,30,"Y55",1,"CAMBRIDGESHIRE","Q56","75 ERMINE STREET","HUNTINGDON","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","D81050","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","CHARLES HICKS CENTRE",NA,NA,NA,NA
"859","0404000W0BBAAAA",56,"LE3 0QR",201909,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",537.50281,28,"Y55",2,NA,"Q59","2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",578.66,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Wakix 18mg tablets","WESTCOTES GP SURGERY (1)",NA,NA,NA,NA
"860","0404000W0AAAAAA",42,"DE15 9QD",201909,FALSE,"STAPENHILL MEDICAL CENTRE","04: Central Nervous System",403.07555,42,"Y55",1,"STAFFORDSHIRE","Q60","FYFIELD ROAD, STAPENHILL","BURTON-ON-TRENT","0404000W0",0,"05D00","MIDLANDS AND EAST OF ENGLAND",434,"Pitolisant hydrochloride","M83073","EAST STAFFORDSHIRE CCG","SHROPSHIRE AND STAFFORDSHIRE AREA","Pitolisant 18mg tablets","STAPENHILL MEDICAL CENTRE",NA,NA,NA,NA
"861","0404000W0AAAAAA",120,"LE2 6UL",201909,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",1151.34809,60,"Y55",2,"LEICESTERSHIRE","Q59","509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",1240,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE",NA,NA,NA,NA
"862","0404000W0AAAAAA",56,"TS24 0NZ",201909,FALSE,"THE HEADLAND MEDICAL CENTRE","04: Central Nervous System",537.3997,56,"Y54",1,NA,"Q45","2 GROVE STREET","HARTLEPOOL","0404000W0",0,"00K00","NORTH OF ENGLAND",578.67,"Pitolisant hydrochloride","A81063","HARTLEPOOL AND STOCKTON-ON-TEES CCG","DURHAM, DARLINGTON AND TEES AREA","Pitolisant 18mg tablets","THE HEADLAND MEDICAL CTR",NA,NA,NA,NA
"863","0404000W0AAAAAA",30,"CA16 6QR",201909,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",287.84322,30,"Y54",1,"CUMBRIA","Q49","CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE RIVERSIDE BUILDING",NA,NA,NA,NA
"864","0404000W0AAAAAA",56,"HG2 7SA",201909,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",537.3997,56,"Y54",1,"NORTH YORKSHIRE","Q50",NA,"HARROGATE","0404000W0",0,"03E00","NORTH OF ENGLAND",578.67,"Pitolisant hydrochloride","B82014","HARROGATE AND RURAL DISTRICT CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","14 WETHERBY ROAD",NA,NA,NA,NA
"865","0404000W0AAAAAA",60,"NE35 9AN",201909,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",595.67405,60,"Y54",1,"TYNE & WEAR","Q49","GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE MEDICAL CENTRE",NA,NA,NA,NA
"866","0404000W0AAAAAA",30,"CV34 5GJ",201909,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",287.84322,30,"Y55",1,NA,"Q53","PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG","ARDEN,HEREFORDS & WORCESTER AREA","Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE",NA,NA,NA,NA
