date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/04/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/04/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/04/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/04/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/04/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/04/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,270.84,0,0
01/04/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,580.14,0,0
01/04/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1121.71,0,0
01/04/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,715.62,0,0
01/04/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1740.41,0,0
01/04/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,4,2078.43,0,0
01/04/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",12,5163.93,0,0
01/05/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/05/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/05/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/05/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/05/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/05/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/05/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,270.78,0,0
01/05/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,600.02,0,0
01/05/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1760.05,0,0
01/05/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,1662.94,0,0
01/05/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1701.5,0,0
01/05/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",7,4931.17,0,0
01/05/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,7,1837.3,0,0
01/06/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/06/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/06/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/06/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/06/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/06/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/06/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1160.04,0,0
01/06/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2,541.56,0,0
01/06/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1740.05,0,0
01/06/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1556.56,0,0
01/06/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,8,1972.75,0,0
01/06/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",10,5975.71,0,0
01/07/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/07/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/07/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/07/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/07/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/07/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/07/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1179.46,0,0
01/07/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2,579.75,0,0
01/07/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,1159.48,0,0
01/07/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,1662.12,0,0
01/07/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,4,2077.04,0,0
01/07/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",6,3478.41,0,0
01/08/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/08/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/08/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/08/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/08/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/08/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/08/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,290.5,0,0
01/08/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,579.43,0,0
01/08/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1120.33,0,0
01/08/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2,541.01,0,0
01/08/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,3,2047.99,0,0
01/08/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,5,2616.88,0,0
01/08/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",13,6398.12,0,0
01/09/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/09/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/09/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/09/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/09/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/09/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/09/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,270.54,0,0
01/09/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,1159.02,0,0
01/09/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,87.04,0,0
01/09/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1120.49,0,0
01/09/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,4,1410.37,0,0
01/09/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,4,1720.02,0,0
01/09/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",11,6201.68,0,0
01/09/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,15,3072.77,0,0
01/10/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/10/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/10/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/10/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/10/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/10/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
