"AREA_TEAM_CODE","BNF_CHEMICAL_SUBSTANCE","bnf_code","bnf_presentation","comm_region_code","comm_region_name","ddd","df_descr","df_ind_cd","form_cd","form_descr","ICB_CODE","ICB_NAME","ITEMS","NIC","PRACTICE_CODE","stp_code","stp_name","strnt_dnmtr_descr","strnt_dnmtr_val","strnt_nmrtr_uom","strnt_nmrtr_val","total_quantity","udfs","udfs_descr","unit_dose_descr","vmp_product_name","vmp_snomed_code","volume_ddd","volume_mg_strength","volume_singles","vtmid","vtmnm","year_month"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QJK","NHS Devon Integrated Care Board",1,1080,"L83128","QJK","Devon","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QJK","NHS Devon Integrated Care Board",1,1080,"L83624","QJK","Devon","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJM","NHS Lincolnshire Integrated Care Board",1,360,"C83040","QJM","Lincolnshire","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJM","NHS Lincolnshire Integrated Care Board",1,360,"C83626","QJM","Lincolnshire","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QJM","NHS Lincolnshire Integrated Care Board",1,1080,"C83003","QJM","Lincolnshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,1440,"C82072","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,720,"C82061","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,2160,"C82064","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,2160,"C82039","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,2160,"C82013","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,2160,"C82053","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82062","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82068","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82092","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82100","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,1440,"C83653","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,720,"C82639","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82009","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,360,"C82109","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82020","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,2160,"C82121","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,1080,"C82046","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,360,"C82014","QK1","Leicester, Leicestershire and Rutland","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QKK","NHS South East London Integrated Care Board",1,360,"G83066","QKK","Our Healthier South East London","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QKK","NHS South East London Integrated Care Board",2,1440,"G85138","QKK","Our Healthier South East London","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QKK","NHS South East London Integrated Care Board",1,720,"Y02811","QKK","Our Healthier South East London","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QKK","NHS South East London Integrated Care Board",1,1080,"G84625","QKK","Our Healthier South East London","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QKS","NHS Kent and Medway Integrated Care Board",2,2160,"G82799","QKS","Kent and Medway","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QKS","NHS Kent and Medway Integrated Care Board",2,720,"G82025","QKS","Kent and Medway","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QMF","NHS North East London Integrated Care Board",1,720,"F86022","QMF","East London Health and Care Partnership","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QMF","NHS North East London Integrated Care Board",2,2160,"F82007","QMF","East London Health and Care Partnership","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QMM","NHS Norfolk and Waveney Integrated Care Board",1,1080,"D82001","QMM","Norfolk and Waveney Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QMM","NHS Norfolk and Waveney Integrated Care Board",1,360,"D82006","QMM","Norfolk and Waveney Health and Care Partnership","ml",1,"mg",500,180,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",12,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"G81658","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"G81100","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"G81039","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,720,"H82023","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"G81074","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,720,"G81059","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",2,2160,"H82043","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QNX","NHS Sussex Integrated Care Board",1,1080,"G81022","QNX","Sussex and East Surrey Health and Care Partnership","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",3,3240,"K83002","QPM","Northamptonshire","ml",1,"mg",500,1620,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",108,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",2,2160,"K83021","QPM","Northamptonshire","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83028","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,720,"K83064","QPM","Northamptonshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83014","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,720,"K83052","QPM","Northamptonshire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83051","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y60","Midlands",7.5,"Continuous",2,"385023001","Oral solution","QPM","NHS Northamptonshire Integrated Care Board",1,1080,"K83013","QPM","Northamptonshire","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QR1","NHS Gloucestershire Integrated Care Board",1,720,"L84054","QR1","Gloucestershire","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y56","London",7.5,"Continuous",2,"385023001","Oral solution","QRV","NHS North West London Integrated Care Board",2,1440,"E86009","QRV","North West London Health and Care Partnership","ml",1,"mg",500,720,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",48,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,1080,"Y02476","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,2160,"K81022","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y59","South East",7.5,"Continuous",2,"385023001","Oral solution","QU9","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1,720,"K81644","QU9","Buckinghamshire, Oxfordshire and Berkshire West","ml",1,"mg",500,360,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",24,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81046","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,2160,"Y07057","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,2160,"D81611","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,1080,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",72,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81086","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81031","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACBBAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81028","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y61","East of England",7.5,"Continuous",2,"385023001","Oral solution","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,1080,"D81026","QUE","Cambridgeshire and Peterborough","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y58","South West",7.5,"Continuous",2,"385023001","Oral solution","QUY","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",1,2880,"L81008","QUY","Bristol, North Somerset and South Gloucestershire","ml",1,"mg",500,1440,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",96,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
NA,"0401010AC","0401010ACAAAAAA","Sodium oxybate 500mg/ml oral solution sugar free","Y63","North East and Yorkshire",7.5,"Continuous",2,"385023001","Oral solution","QWO","NHS West Yorkshire Integrated Care Board",1,1080,"B85033","QWO","West Yorkshire and Harrogate (Health and Care Partnership)","ml",1,"mg",500,540,NA,NA,NA,"Sodium oxybate 500mg/ml oral solution sugar free","395522003",36,NA,NA,"8791801000001100","Sodium oxybate","2022-09-01"
